seq_info1seq_info2	gene_length	validLength	Dinucleotide_count	C_count	G_count	CGcount	C_freq	G_freq	CG_freq	GC_freq	CpGOE	GpCOE
GNV129007_1	227	215	213	45	58	6	0.20930232	0.26976743	0.028169014	0.037558686	0.49889377	0.6651917
GNV129007_2	547	546	544	149	128	21	0.2728938	0.23443224	0.03860294	0.053308822	0.60340565	0.8332745
GNV129007_3	268	217	215	65	52	19	0.29953918	0.23963134	0.0883721	0.09767442	1.2311697	1.3607664
GNV129007_4	547	546	544	149	128	21	0.2728938	0.23443224	0.03860294	0.053308822	0.60340565	0.8332745
GNV129007_5	928	925	921	165	162	30	0.17837837	0.17513514	0.03257329	0.031487513	1.0426682	1.0079126
GNV129007_6	481	481	480	163	105	42	0.33887735	0.21829522	0.0875	0.06666667	1.1828272	0.9012017
GNV129007_7	481	481	480	163	105	42	0.33887735	0.21829522	0.0875	0.06666667	1.1828272	0.9012017
GNV129007_8	583	531	528	103	109	25	0.19397363	0.20527308	0.047348484	0.03787879	1.1891357	0.95130855
GNV129007_9	452	451	449	69	37	3	0.15299335	0.082039915	0.0066815144	0.008908686	0.5323253	0.70976716
GNV129007_10	452	451	449	69	37	3	0.15299335	0.082039915	0.0066815144	0.008908686	0.5323253	0.70976716
GNV129007_11	2385	2327	2318	470	607	132	0.20197679	0.26085088	0.056945644	0.060396895	1.0808532	1.1463596
GNV129007_12	514	477	474	89	74	17	0.1865828	0.15513627	0.03586498	0.03164557	1.2390409	1.0932713
GNV129007_13	2554	2522	2516	409	537	76	0.16217288	0.21292625	0.030206677	0.038950715	0.87477326	1.1279972
GNV129007_14	108	108	107	28	34	11	0.25925925	0.3148148	0.10280374	0.11214953	1.2595618	1.3740674
GNV129007_15	1068	996	988	317	263	93	0.3182731	0.26405624	0.094129555	0.08805668	1.1200299	1.04777
GNV129007_16	407	356	354	89	63	17	0.25	0.1769663	0.048022598	0.053672317	1.0854632	1.2131647
GNV129007_17	390	342	339	79	101	22	0.23099415	0.29532164	0.064896755	0.064896755	0.9513202	0.9513202
GNV129007_18	614	485	481	106	108	15	0.2185567	0.22268042	0.031185031	0.062370062	0.6407668	1.2815336
GNV129007_19	436	417	415	80	69	14	0.19184652	0.16546762	0.03373494	0.031325303	1.0627056	0.98679817
GNV129007_20	259	246	244	49	46	10	0.199187	0.18699187	0.040983606	0.032786883	1.1003388	0.880271
GNV129007_21	1113	1037	1031	288	281	76	0.2777242	0.27097395	0.07371484	0.07080504	0.97952074	0.94085544
GNV129007_22	237	229	227	51	54	15	0.22270742	0.23580787	0.066079296	0.026431719	1.2582659	0.5033064
GNV129007_23	582	579	575	131	131	39	0.22625215	0.22625215	0.067826085	0.048695654	1.324986	0.9512721
GNV129007_24	1160	1125	1120	259	247	27	0.23022223	0.21955556	0.024107143	0.058035713	0.47692937	1.1481633
GNV129007_25	314	299	297	75	65	19	0.25083613	0.2173913	0.06397306	0.05050505	1.1731806	0.92619526
GNV129007_26	431	429	426	49	64	5	0.114219114	0.14918415	0.01173709	0.018779343	0.6888092	1.1020948
GNV129007_27	630	588	584	63	93	8	0.10714286	0.15816326	0.01369863	0.017123288	0.8083665	1.0104581
GNV129007_28	574	573	571	167	144	35	0.2914485	0.2513089	0.06129597	0.08056042	0.8368782	1.099897
GNV129007_29	518	516	513	145	131	30	0.28100777	0.25387597	0.058479533	0.07017544	0.81971705	0.98366046
GNV129007_30	295	294	292	64	58	6	0.21768707	0.19727892	0.020547945	0.05479452	0.4784704	1.2759211
GNV129007_31	255	225	223	37	49	8	0.16444445	0.21777777	0.03587444	0.05381166	1.0017339	1.5026008
GNV129007_32	253	217	215	62	62	16	0.2857143	0.2857143	0.074418604	0.069767445	0.9116278	0.85465115
GNV129007_33	230	228	226	34	42	6	0.1491228	0.18421052	0.026548672	0.022123894	0.96646094	0.8053841
GNV129007_34	1124	1121	1117	245	235	37	0.21855485	0.20963426	0.03312444	0.042972248	0.72297925	0.937919
GNV129007_35	443	418	416	93	76	7	0.22248805	0.18181819	0.016826924	0.03846154	0.41596878	0.95078576
GNV129007_36	780	721	717	154	180	42	0.21359223	0.24965326	0.058577407	0.055788007	1.0985186	1.0462083
GNV129007_37	881	824	819	181	207	51	0.2196602	0.25121358	0.062271062	0.06105006	1.1284746	1.1063477
GNV129007_38	547	538	535	142	97	25	0.2639405	0.1802974	0.046728972	0.039252337	0.98195297	0.82484055
GNV129007_39	660	658	655	120	127	18	0.18237083	0.19300912	0.027480915	0.041221373	0.7807248	1.1710873
GNV129007_40	998	991	988	173	182	18	0.17457114	0.18365288	0.018218623	0.027327936	0.56825775	0.85238665
GNV129007_41	1038	1034	1029	193	180	35	0.18665378	0.17408124	0.034013607	0.03984451	1.0468005	1.226252
GNV129007_42	714	695	692	118	111	13	0.16978417	0.15971223	0.018786127	0.037572253	0.69279045	1.3855809
GNV129007_43	691	642	638	162	110	26	0.25233644	0.17133956	0.04075235	0.04075235	0.9425732	0.9425732
GNV129007_44	380	335	333	44	67	9	0.13134329	0.2	0.027027028	0.036036037	1.0288697	1.3718263
GNV129007_45	393	376	374	73	56	4	0.19414894	0.14893617	0.010695187	0.02406417	0.36987346	0.83221525
GNV129007_46	686	641	638	152	164	46	0.23712948	0.25585023	0.07210031	0.07053292	1.1884086	1.1625737
GNV129007_47	1477	1405	1401	345	407	95	0.2455516	0.2896797	0.06780871	0.08065668	0.9532891	1.1339123
GNV129007_48	457	442	439	91	80	19	0.20588236	0.18099548	0.04328018	0.041002277	1.1614544	1.1003253
GNV129007_49	1091	1087	1082	201	198	31	0.1849126	0.18215272	0.028650647	0.02495379	0.8506134	0.7408569
GNV129007_50	401	400	398	75	107	15	0.1875	0.2675	0.03768844	0.040201005	0.7514206	0.80151534
GNV129007_51	402	401	399	82	99	19	0.20448878	0.2468828	0.04761905	0.037593983	0.94323605	0.74466
GNV129007_52	216	215	213	68	52	18	0.31627908	0.24186046	0.08450704	0.07981221	1.1047335	1.0433594
GNV129007_53	386	348	346	73	73	11	0.20977011	0.20977011	0.031791907	0.040462427	0.72248584	0.9195274
GNV129007_54	479	449	446	91	90	14	0.2026726	0.20044543	0.031390134	0.03587444	0.7726841	0.88306755
GNV129007_55	263	239	237	43	38	7	0.17991632	0.15899582	0.029535865	0.029535865	1.032508	1.032508
GNV129007_56	816	743	739	131	173	22	0.17631225	0.23283984	0.029769959	0.0338295	0.7251677	0.8240542
GNV129007_57	982	920	916	186	217	37	0.20217392	0.23586957	0.040393014	0.040393014	0.84705037	0.84705037
GNV129007_58	400	373	370	74	105	15	0.19839142	0.28150135	0.04054054	0.054054055	0.7259156	0.9678875
GNV129007_59	1352	1349	1345	340	342	65	0.25203854	0.2535211	0.048327137	0.07211896	0.7563277	1.1286737
GNV129007_60	759	699	695	163	151	48	0.23319027	0.2160229	0.06906475	0.047482014	1.3710277	0.94258153
GNV129007_61	577	487	483	112	91	32	0.22997947	0.18685831	0.06625259	0.04761905	1.5417054	1.1081008
GNV129007_62	221	168	166	46	36	16	0.27380952	0.21428572	0.09638554	0.060240965	1.6427448	1.0267155
GNV129007_63	409	357	354	62	52	8	0.17366947	0.14565827	0.02259887	0.01977401	0.89336324	0.7816928
GNV129007_64	872	830	826	169	180	31	0.20361446	0.21686748	0.037530266	0.041162226	0.8499211	0.9321715
GNV129007_65	981	962	957	210	204	41	0.21829522	0.21205822	0.042842217	0.04075235	0.92549187	0.8803459
GNV129007_66	2136	2090	2083	431	465	74	0.20622009	0.22248805	0.035525683	0.040326454	0.774292	0.8789261
GNV129007_67	1554	1552	1549	394	420	104	0.253866	0.27061856	0.06714009	0.05551969	0.97728175	0.8081369
GNV129007_68	1219	1184	1178	218	208	16	0.18412162	0.17567568	0.013582343	0.032258064	0.419912	0.99729097
GNV129007_69	506	506	505	129	135	34	0.25494072	0.2667984	0.06732673	0.05742574	0.98984015	0.8442754
GNV129007_70	341	307	305	79	91	19	0.257329	0.29641694	0.062295083	0.06885246	0.8166991	0.9026674
GNV129007_71	1476	1426	1419	322	303	53	0.22580644	0.21248247	0.037350245	0.04298802	0.7784559	0.8959588
GNV129007_72	799	729	723	184	196	46	0.25240055	0.26886144	0.06362379	0.066390045	0.9375636	0.9783273
GNV129007_73	365	348	346	60	90	13	0.1724138	0.25862068	0.037572253	0.049132947	0.84262043	1.1018883
GNV129007_74	472	450	447	84	108	19	0.18666667	0.24	0.042505592	0.04474273	0.94878554	0.99872166
GNV129007_75	394	377	375	107	128	36	0.28381962	0.33952254	0.096	0.122666664	0.9962314	1.2729623
